time,1name,1mass,1radius,1x,1y,1z,1vx,1vy,1vz,2name,2mass,2radius,2x,2y,2z,2vx,2vy,2vz,3name,3mass,3radius,3x,3y,3z,3vx,3vy,3vz,4name,4mass,4radius,4x,4y,4z,4vx,4vy,4vz,5name,5mass,5radius,5x,5y,5z,5vx,5vy,5vz,6name,6mass,6radius,6x,6y,6z,6vx,6vy,6vz,7name,7mass,7radius,7x,7y,7z,7vx,7vy,7vz,8name,8mass,8radius,8x,8y,8z,8vx,8vy,8vz,9name,9mass,9radius,9x,9y,9z,9vx,9vy,9vz,10name,10mass,10radius,10x,10y,10z,10vx,10vy,10vz,11name,11mass,11radius,11x,11y,11z,11vx,11vy,11vz
2440400.5,Mercury,0.055272864876088,1.6308387202198e-05,0.36176271656028,-0.090781972156766,-0.085714972562751,0.0033674939720058,0.024894520557683,0.012946300409704,Venus,0.81500308922589,4.0453784346544e-05,0.61275194083507,-0.34836536903362,-0.19527828667594,0.010952068423528,0.015617684267868,0.0063311057029779,Earth,1,4.2587504555972e-05,0.1205272339284,-0.92581423884942,-0.4015270155763,0.016803964778078,0.001750343791018,0.00075924252739254,Mars,0.10744645760393,2.2657408050929e-05,-0.1101860771488,-1.327599450303,-0.60588914048429,0.014481653057048,0.00024246307683647,-0.00028152072792434,Jupiter,317.83027508343,0.00046732617030491,-5.3797067685539,-0.8304813265634,-0.22482887442657,0.0010920125942373,-0.0065181166128074,-0.0028207827622987,Saturn,95.16155228159,0.00038925687730394,7.8943906829095,4.5964780551713,1.5586958428319,-0.0032175565165009,0.0043358103417466,0.0019286463168602,Uranus,14.535268243595,0.00016953449859497,-18.265402253872,-1.1619554186759,-0.25010605772134,0.00022119039101561,-0.0037624750081088,-0.00165101502743,Neptune,17.147798947487,0.00016458790412449,-16.055035780233,-23.942191559855,-9.4001579688024,0.0026427698479801,-0.001498312550541,-0.00067904196080291,Pluto,0.0021817134571368,7.9432948773916e-06,-30.483313767184,-0.87240555684105,8.9115761724995,0.00032220737349778,-0.0031435763936453,-0.0010779497595973,Moon,0.01229327720821,1.1611796290093e-05,0.11971905657692,-0.92780886883492,-0.40261427825937,0.017405049593693,0.0015828983218603,0.00067368038599159,Sun,332949.90096059,0.0046504672609622,0.0045025087846406,0.00076707642709101,0.00026605791776698,-3.5174953607552e-07,5.1776264098334e-06,2.229102178912e-06
2440401.5,Mercury,0.055272864876088,1.6308387202198e-05,0.36413702648444,-0.062512423696009,-0.068710106429289,0.0013600393164329,0.031317072742911,0.020850766674813,Venus,0.81500308922589,4.0453784346544e-05,0.62368810141148,-0.33261585578651,-0.18885620786988,0.010920161128179,0.015879305227567,0.0065120278512018,Earth,1,4.2587504555972e-05,0.13733024195553,-0.92395799347016,-0.400711475661,0.016802013518762,0.0019622904606172,0.00087194359483207,Mars,0.10744645760393,2.2657408050929e-05,-0.095701761960442,-1.3268820454751,-0.60590468811727,0.014486863183462,0.0011928141449788,0.00025073749611406,Jupiter,317.83027508343,0.00046732617030491,-5.3786147551051,-0.83699944122555,-0.22764965653972,0.0010920143032751,-0.0065181127064169,-0.0028207814613169,Saturn,95.16155228159,0.00038925687730394,7.8911731255396,4.6008138581806,1.5606244860976,-0.003217558223296,0.0043357956744934,0.0019286402132865,Uranus,14.535268243595,0.00016953449859497,-18.265181061803,-1.1657178921092,-0.25175707233251,0.00022119374779207,-0.0037624718569426,-0.0016510141940109,Neptune,17.147798947487,0.00016458790412449,-16.05239301011,-23.943689866358,-9.4008370078498,0.0026427703978823,-0.0014983004550754,-0.00067903613386285,Pluto,0.0021817134571368,7.9432948773916e-06,-30.48298799165,-0.87554762767448,8.9104793435636,0.00032934374095758,-0.0031405634429607,-0.0011157076550758,Moon,0.01229327720821,1.1611796290093e-05,0.13711226555476,-0.91507549296749,-0.39568935760189,0.017338193957949,0.022508439650562,0.012235660678335,Sun,332949.90096059,0.0046504672609622,0.0045021570351039,0.00077225405349774,0.00026828701994434,-3.5174953723764e-07,5.1776264036498e-06,2.2291021758183e-06
2440402.5,Mercury,0.055272864876088,1.6308387202198e-05,0.36443679446721,-0.028924450435043,-0.044589797131908,-0.00078309057476154,0.035412985029651,0.027023189285315,Venus,0.81500308922589,4.0453784346544e-05,0.6345920884597,-0.31661092748668,-0.18225635085735,0.010887730221243,0.016128421293832,0.0066865911121529,Earth,1,4.2587504555972e-05,0.1541311779228,-0.92188964737898,-0.39978310422856,0.016799814956814,0.0021743012248551,0.00098474241530622,Mars,0.10744645760393,2.2657408050929e-05,-0.08121257838688,-1.3252126917515,-0.60538694617633,0.014491390334812,0.0021465572589338,0.00078515434622463,Jupiter,317.83027508343,0.00046732617030491,-5.3775227399475,-0.84351755196608,-0.2304704373438,0.0010920160119267,-0.0065181087695828,-0.0028207801441519,Saturn,95.16155228159,0.00038925687730394,7.8879555664631,4.6051496465152,1.5625531232558,-0.0032175599295407,0.0043357809921658,0.0019286341016479,Uranus,14.535268243595,0.00016953449859497,-18.264959866377,-1.1694803623864,-0.25340808610754,0.00022119710450423,-0.0037624686956305,-0.0016510133551228,Neptune,17.147798947487,0.00016458790412449,-16.049750239438,-23.945188160765,-9.40151604107,0.0026427709476944,-0.0014982883588435,-0.00067903030649736,Pluto,0.0021817134571368,7.9432948773916e-06,-30.482655079606,-0.87868668006719,8.9093447581205,0.0003364803957006,-0.003137539512919,-0.0011534627571307,Moon,0.01229327720821,1.1611796290093e-05,0.15435769950732,-0.88370989096874,-0.37878503608353,0.017145384434649,0.040495476970355,0.021715797710527,Sun,332949.90096059,0.0046504672609622,0.0045018052855661,0.00077743167989835,0.00027051612211864,-3.517495383901e-07,5.1776263975818e-06,2.2291021727981e-06
2440403.5,Mercury,0.055272864876088,1.6308387202198e-05,0.36253071273769,0.0072978074894352,-0.015568454844308,-0.0030442287809,0.036484542323613,0.030500196764249,Venus,0.81500308922589,4.0453784346544e-05,0.64546340589808,-0.30036336095375,-0.17548528438252,0.010854831715964,0.016364496408935,0.006854379246125,Earth,1,4.2587504555972e-05,0.17092978499292,-0.91960958532987,-0.39874209874734,0.01679735579272,0.0023857206829599,0.001097211643366,Mars,0.10744645760393,2.2657408050929e-05,-0.066719208533416,-1.322587403171,-0.60433346567015,0.014495235595506,0.0031048853842872,0.0013223133138671,Jupiter,317.83027508343,0.00046732617030491,-5.3764307230814,-0.85003565875457,-0.23329121682263,0.0010920177201833,-0.006518104802327,-0.0028207788108115,Saturn,95.16155228159,0.00038925687730394,7.8847380056807,4.60948542016,1.5644817542983,-0.0032175616352332,0.0043357662947783,0.0019286279819499,Uranus,14.535268243595,0.00016953449859497,-18.264738667594,-1.1732428294971,-0.25505909904094,0.00022120046115158,-0.0037624655241731,-0.001651012510766,Neptune,17.147798947487,0.00016458790412449,-16.047107468215,-23.946686443075,-9.4021950684626,0.0026427714974163,-0.0014982762618455,-0.00067902447870661,Pluto,0.0021817134571368,7.9432948773916e-06,-30.48231503076,-0.881822703042,8.9081724190134,0.00034361734765298,-0.0031345046079085,-0.0011912149667154,Moon,0.01229327720821,1.1611796290093e-05,0.17138516319332,-0.83351901117493,-0.35199479086989,0.016898114698249,0.060253137648419,0.032030996156859,Sun,332949.90096059,0.0046504672609622,0.0045014535360271,0.00078260930629295,0.00027274522428997,-3.5174953953369e-07,5.1776263916512e-06,2.2291021698802e-06
2440404.5,Mercury,0.055272864876088,1.6308387202198e-05,0.35833126998002,0.042891078704852,0.015252830301037,-0.0053560700129178,0.034134330219915,0.03054633758051,Venus,0.81500308922589,4.0453784346544e-05,0.6563016164529,-0.28388644388656,-0.16854998181903,0.010821527142695,0.016587046648569,0.0070150004203543,Earth,1,4.2587504555972e-05,0.18772580283206,-0.91711842268261,-0.39758880215983,0.016794636606035,0.0025964898560751,0.0012093170395448,Mars,0.10744645760393,2.2657408050929e-05,-0.052222335401096,-1.3190009841118,-0.60274120528497,0.014498396072221,0.0040690261940644,0.0018628161130831,Jupiter,317.83027508343,0.00046732617030491,-5.3753387045073,-0.85655376156061,-0.23611199496004,0.0010920194280359,-0.0065181008046723,-0.0028207774613035,Saturn,95.16155228159,0.00038925687730394,7.8815204431928,4.6138211790998,1.566410379217,-0.0032175633403714,0.004335751582345,0.0019286218541982,Uranus,14.535268243595,0.00016953449859497,-18.264517465455,-1.1770052934313,-0.25671011112725,0.00022120381773361,-0.0037624623425711,-0.0016510116609405,Neptune,17.147798947487,0.00016458790412449,-16.044464696443,-23.948184713288,-9.4028740900272,0.002642772047048,-0.0014982641640819,-0.00067901865049079,Pluto,0.0021817134571368,7.9432948773916e-06,-30.481967844808,-0.88495568562614,8.9069623291843,0.00035075460674061,-0.0031314587323058,-0.0012289641847509,Moon,0.01229327720821,1.1611796290093e-05,0.18812416556038,-0.76224314839474,-0.3142944104668,0.016559866525685,0.082935523443037,0.043649293482689,Sun,332949.90096059,0.0046504672609622,0.004501101786487,0.0007877869326817,0.00027497432645844,-3.5174954067059e-07,5.1776263858707e-06,2.2291021670869e-06
2440405.5,Mercury,0.055272864876088,1.6308387202198e-05,0.35182985062258,0.074475255575074,0.044326750314373,-0.0076363849127857,0.028542579056789,0.027043158264533,Venus,0.81500308922589,4.0453784346544e-05,0.66710634693343,-0.26719391749147,-0.16145779322258,0.010787883039716,0.016795650590326,0.007168094260082,Earth,1,4.2587504555972e-05,0.20451897177358,-0.91441684816538,-0.39632360154129,0.016791658131502,0.0028065313052312,0.0013210117730795,Mars,0.10744645760393,2.2657408050929e-05,-0.037722646926786,-1.3144469905344,-0.60060651143533,0.014500864758965,0.0050402502719247,0.0024072861813194,Jupiter,317.83027508343,0.00046732617030491,-5.3742466842255,-0.86307186035379,-0.23893277173985,0.0010920211354757,-0.0065180967766416,-0.0028207760956363,Saturn,95.16155228159,0.00038925687730394,7.8783028790001,4.6181569233196,1.568338998004,-0.0032175650449531,0.0043357368548807,0.0019286157183986,Uranus,14.535268243595,0.00016953449859497,-18.264296259959,-1.1807677541789,-0.258361122361,0.00022120717424983,-0.0037624591508251,-0.0016510108056465,Neptune,17.147798947487,0.00016458790412449,-16.041821924121,-23.949682971403,-9.4035531057635,0.0026427725965895,-0.0014982520655531,-0.00067901282185008,Pluto,0.0021817134571368,7.9432948773916e-06,-30.481613521441,-0.8880856168512,8.9057144916742,0.00035789218288916,-0.0031284018904758,-0.0012667103121249,Moon,0.01229327720821,1.1611796290093e-05,0.20444958630769,-0.66595600007504,-0.26397052281454,0.016050756552342,0.1107985466813,0.057481669615592,Sun,332949.90096059,0.0046504672609622,0.0045007500369458,0.00079296455906474,0.00027720342862419,-3.5174954180334e-07,5.1776263802355e-06,2.2291021644227e-06
2440406.5,Mercury,0.055272864876088,1.6308387202198e-05,0.34308555686932,0.099102787525404,0.068309689797017,-0.0098391848440732,0.020340507367398,0.020473735542164,Venus,0.81500308922589,4.0453784346544e-05,0.67787729292329,-0.25029990913136,-0.1542164104639,0.010753970296073,0.016989958839122,0.0073133385945971,Earth,1,4.2587504555972e-05,0.22130903295579,-0.91150562909477,-0.39494693148062,0.01678842124598,0.0030157656231994,0.001432247875101,Mars,0.10744645760393,2.2657408050929e-05,-0.02322084018975,-1.3089176826856,-0.59792509466348,0.014502630338085,0.0060198800118134,0.002956372489481,Jupiter,317.83027508343,0.00046732617030491,-5.3731546622365,-0.86958995510377,-0.24175354714593,0.0010920228424938,-0.0065180927182586,-0.0028207747138183,Saturn,95.16155228159,0.00038925687730394,7.8750853131031,4.6224926528045,1.5702676106511,-0.0032175667489765,0.0043357221123996,0.0019286095745569,Uranus,14.535268243595,0.00016953449859497,-18.264075051106,-1.1845302117296,-0.26001213273672,0.00022121053069971,-0.0037624559489357,-0.0016510099448844,Neptune,17.147798947487,0.00016458790412449,-16.03917915125,-23.951181217419,-9.4042321156708,0.0026427731460407,-0.0014982399662594,-0.00067900699278466,Pluto,0.0021817134571368,7.9432948773916e-06,-30.481252060334,-0.89121248575313,8.9044289096233,0.00036503008602402,-0.0031253340867714,-0.0013044532496911,Moon,0.01229327720821,1.1611796290093e-05,0.22010366195127,-0.53741673479343,-0.19804180347956,0.015156306772198,0.14866386893339,0.075272895412769,Sun,332949.90096059,0.0046504672609622,0.0045003982874034,0.00079814218544221,0.00027943253078733,-3.5174954293336e-07,5.1776263747241e-06,2.2291021618742e-06
2440407.5,Mercury,0.055272864876088,1.6308387202198e-05,0.33217291930089,0.11451646886639,0.084483303808658,-0.011981110923371,0.01021355210813,0.011535091512206,Venus,0.81500308922589,4.0453784346544e-05,0.68861422274516,-0.23321885603066,-0.14683382587372,0.010719863358346,0.017169702327946,0.0074504556454925,Earth,1,4.2587504555972e-05,0.238095728469,-0.90838561280818,-0.39345927484712,0.016784926978186,0.003224112211936,0.0015429767803499,Mars,0.10744645760393,2.2657408050929e-05,-0.0087176258519824,-1.302403968493,-0.59469200205252,0.014503676910412,0.0070092993612111,0.0035107537140045,Jupiter,317.83027508343,0.00046732617030491,-5.3720626385407,-0.8761080457802,-0.24457432116211,0.0010920245490814,-0.0065180886295471,-0.0028207733158582,Saturn,95.16155228159,0.00038925687730394,7.8718677455024,4.6268283675394,1.5721962171504,-0.0032175684524393,0.0043357073549163,0.0019286034226787,Uranus,14.535268243595,0.00016953449859497,-18.263853838897,-1.1882926660734,-0.26166314224894,0.00022121388708276,-0.0037624527369036,-0.0016510090786543,Neptune,17.147798947487,0.00016458790412449,-16.036536377829,-23.952679451335,-9.4049111197489,0.0026427736954017,-0.0014982278662012,-0.0006790011632947,Pluto,0.0021817134571368,7.9432948773916e-06,-30.480883461156,-0.89433628137223,8.9031055862711,0.00037216832607027,-0.0031222553255329,-0.0013421928982667,Moon,0.01229327720821,1.1611796290093e-05,0.23440039855614,-0.36137019938751,-0.1109566475288,0.013053429996777,0.20946447459452,0.10059538304877,Sun,332949.90096059,0.0046504672609622,0.0045000465378599,0.00080331981181422,0.00028166163294797,-3.517495440595e-07,5.1776263693023e-06,2.2291021594194e-06
2440408.5,Mercury,0.055272864876088,1.6308387202198e-05,0.31911878237159,0.11904506352654,0.09078239522641,-0.014139956864659,-0.0013757563367304,0.00080284782470421,Venus,0.81500308922589,4.0453784346544e-05,0.69931698057234,-0.21596542143988,-0.13931828508163,0.010685639321437,0.017334699042046,0.0075792174092811,Earth,1,4.2587504555972e-05,0.25487880151231,-0.90505772778956,-0.39186116333667,0.016781176518677,0.0034314893826293,0.0016531494071592,Mars,0.10744645760393,2.2657408050929e-05,0.005786267092492,-1.2948953367256,-0.59090158526118,0.014503983645468,0.0080099645794359,0.0040711428325441,Jupiter,317.83027508343,0.00046732617030491,-5.3709706131385,-0.88262613235276,-0.24739509377227,0.0010920262552295,-0.0065180845105317,-0.0028207719017649,Saturn,95.16155228159,0.00038925687730394,7.8686501761984,4.6311640675094,1.5741248174938,-0.0032175701553396,0.0043356925824455,0.00192859726277,Uranus,14.535268243595,0.00016953449859497,-18.263632623332,-1.1920551172,-0.2633141508922,0.00022121724339846,-0.0037624495147294,-0.0016510082069564,Neptune,17.147798947487,0.00016458790412449,-16.033893603859,-23.954177673151,-9.4055901179973,0.0026427742446725,-0.0014982157653788,-0.00067899533338039,Pluto,0.0021817134571368,7.9432948773916e-06,-30.480507723566,-0.89745699275313,8.9017445249562,0.00037930691295273,-0.0031191656110855,-0.0013799291586315,Moon,0.01229327720821,1.1611796290093e-05,0.24434627348488,-0.09945221933001,0.0057532542274683,0.0043357346545213,0.31905759062134,0.12634911056418,Sun,332949.90096059,0.0046504672609622,0.0044996947883153,0.00080849743818083,0.00028389073510619,-3.5174954517271e-07,5.1776263639239e-06,2.2291021570538e-06
2440409.5,Mercury,0.055272864876088,1.6308387202198e-05,0.30384251116622,0.11135319381073,0.085623657316783,-0.016454573676499,-0.014198780461205,-0.011316288317992,Venus,0.81500308922589,4.0453784346544e-05,0.70998548858385,-0.19855440500524,-0.13167823497781,0.0106513769289,0.017484858832844,0.007699449995071,Earth,1,4.2587504555972e-05,0.2716579965606,-0.90152298474696,-0.39015317797351,0.016777171230249,0.0036378143788582,0.0017627161842234,Mars,0.10744645760393,2.2657408050929e-05,0.020290086173756,-1.2863797788048,-0.58654746372167,0.014503524339922,0.0090234162126005,0.0046382922154702,Jupiter,317.83027508343,0.00046732617030491,-5.3698785860303,-0.88914421479117,-0.25021586496027,0.0010920279609293,-0.0065180803612374,-0.0028207704715478,Saturn,95.16155228159,0.00038925687730394,7.8654326051919,4.6354997526993,1.5760534116733,-0.0032175718576753,0.0043356777950018,0.0019285910948365,Uranus,14.535268243595,0.00016953449859497,-18.26341140441,-1.1958175650995,-0.26496515866103,0.00022122059964631,-0.0037624462824137,-0.0016510073297909,Neptune,17.147798947487,0.00016458790412449,-16.03125082934,-23.955675882866,-9.4062691104155,0.0026427747938529,-0.0014982036637927,-0.00067898950304191,Pluto,0.0021817134571368,7.9432948773916e-06,-30.480124847211,-0.90057460894477,8.9003457291163,0.00038644585659587,-0.0031160649477392,-0.0014176619315281,Moon,0.01229327720821,1.1611796290093e-05,0.2396081416522,0.21110578977296,0.099948245327854,-0.012524486293602,0.26321128871729,0.052048446547611,Sun,332949.90096059,0.0046504672609622,0.0044993430387696,0.00081367506454219,0.00028611983726216,-3.5174954626755e-07,5.1776263588756e-06,2.2291021549047e-06
