time,body1x1,body1x2,body1x3,body1v1,body1v2,body1v3,body2x1,body2x2,body2x3,body2v1,body2v2,body2v3,body3x1,body3x2,body3x3,body3v1,body3v2,body3v3,body4x1,body4x2,body4x3,body4v1,body4v2,body4v3,body5x1,body5x2,body5x3,body5v1,body5v2,body5v3,body6x1,body6x2,body6x3,body6v1,body6v2,body6v3,body7x1,body7x2,body7x3,body7v1,body7v2,body7v3,body8x1,body8x2,body8x3,body8v1,body8v2,body8v3,body9x1,body9x2,body9x3,body9v1,body9v2,body9v3,body10x1,body10x2,body10x3,body10v1,body10v2,body10v3,body11x1,body11x2,body11x3,body11v1,body11v2,body11v3,body12x1,body12x2,body12x3,body12v1,body12v2,body12v3,body13x1,body13x2,body13x3,body13v1,body13v2,body13v3
2451598,-0.19050444474878,0.22549688192807,0.14002057573793,-0.028814758705343,-0.014243464896664,-0.0046186971335029,-0.039568174761263,-0.66590464853693,-0.2972423999433,0.020076839931841,-0.00044615576206553,-0.0014709563753615,-8.7364198950034,-6.9049333948459,-1.9237178343543,-0.1614424347985,-0.14735199922123,-0.043678553553326,1.2136106431581,0.69469429993967,0.28592865519498,-0.0068161065291186,0.011834565895198,0.005612620908681,3.7389257159185,3.0356725074469,1.2101407697066,-0.0050582180939919,0.0055055864646935,0.0024831079845581,6.1686504510365,6.3552878360486,2.3594661281592,-0.0044150447613709,0.0033938274354965,0.001591660790566,14.566183579693,-12.378130497725,-5.6273335949978,0.0026547144799594,0.0024799378394003,0.0010485982863395,16.941639513656,-22.894329694136,-9.7925642180557,0.002574954574715,0.0016748530506916,0.00062142092349758,-9.7215333158447,-28.041215527547,-5.8217391227528,0.0030396974442428,-0.0011184382325925,-0.0012648745583947,-0.89853366828117,0.3900397202915,0.16954431401785,-0.0072617498722797,-0.014476745750993,-0.0063059574128816,-0.0068396130606459,-0.0029951071672524,-0.0010796783140772,5.8245089256126e-06,-6.3785247880737e-06,-2.8823289280255e-06,-nan,-nan,-nan,-nan,-nan,-nan,-0.8974522055421,0.39232949240878,0.17031492976037,-0.0077667867090065,-0.014274857756935,-0.0061889922428603
2451598.5,-0.20471077841149,0.21813391516219,0.13756151777234,-0.028003216970377,-0.015199988530644,-0.0052138037145035,-0.029526923158102,-0.66606385397066,-0.2979493219748,0.020087521426292,-0.00019066428563124,-0.0013566901683394,-8.8171408895947,-6.9786092182154,-1.945557062022,-0.161441546553,-0.14735129645408,-0.043678357707815,1.2101873283041,0.7006028262845,0.28873136185837,-0.0068771128139325,0.011799496758223,0.0055981850643294,3.7363954809263,3.0384243869755,1.211381959456,-0.0050627213308882,0.0055019311266374,0.0024816507757276,6.1664426316,6.3569844434777,2.360261844878,-0.004416232921062,0.0033926022194384,0.0015912060565837,14.567510868775,-12.376890470903,-5.6268092695302,0.002654441847065,0.0024801694449821,0.0010487035822431,16.942926967976,-22.89349223657,-9.7922534943172,0.002574862704153,0.0016749772131213,0.00062147403035265,-9.7200134541089,-28.041774709121,-5.822371552238,0.0030397494973415,-0.0011182880613175,-0.0012648433817983,-0.90212438564794,0.38280049575361,0.16638964211172,-0.0071020614296023,-0.014479618069265,-0.006312433684046,-0.0068366997812548,-0.0029982955418715,-0.0010811191242855,5.8286081712717e-06,-6.374975122083e-06,-2.8809126290614e-06,-nan,-nan,-nan,-nan,-nan,-nan,-0.9013015355123,0.38517705739482,0.16721392763898,-0.0076304428379806,-0.014334696891766,-0.0062149358591914
2451599,-0.21850066638737,0.21030539121186,0.13481058571738,-0.02714970756311,-0.016105541212235,-0.0057860361953199,-0.019481298432819,-0.66609531517721,-0.29859905034496,0.020094332394429,6.4813063525528e-05,-0.0012421853648139,-8.8978614444982,-7.0522846934668,-1.9673961926445,-0.16144067595885,-0.14735060668828,-0.043678165356846,1.206733570523,0.70649375410731,0.29152681963793,-0.0069378780265607,0.011764172078305,0.0055836254919865,3.733862995132,3.0411744380507,1.2126224202449,-0.0050672213017711,0.0054982726517456,0.0024801921427188,6.1642342181788,6.3586804382066,2.3610573341877,-0.0044174207002123,0.0033913766345941,0.0015907511540181,14.568838021536,-12.375650328284,-5.6262848914173,0.0026541691914125,0.0024804010255215,0.0010488088675012,16.944214376359,-22.892654716924,-9.7919427440256,0.0025747708264772,0.0016751013711739,0.00062152713559343,-9.7184935663488,-28.042333815609,-5.8230039661341,0.0030398015415262,-0.0011181378893,-0.0012648122022842,-0.90563669127589,0.37556059621294,0.16323216328998,-0.0069481390128819,-0.014479528128934,-0.0063172131378488,-0.0068337844528791,-0.0030014821438135,-0.0010825592274402,5.8327049903774e-06,-6.3714340878351e-06,-2.8795007322688e-06,-nan,-nan,-nan,-nan,-nan,-nan,-0.90508255897234,0.37799498125379,0.1641000744276,-0.007493562523794,-0.014393421613439,-0.0062403963202427
2451599.5,-0.23185421655141,0.20203699514915,0.13177943646518,-0.026258584151353,-0.016959381694229,-0.0063345470943598,-0.0094332358279809,-0.6659990513415,-0.29919147121001,0.020097273037449,0.00032022780780518,-0.0011274637869248,-8.9785815684088,-7.1259598270112,-1.9892352279459,-0.16143982249666,-0.14734992956794,-0.043677976408582,1.2032494906667,0.71236695604369,0.29431496684781,-0.0069984009051253,0.011728593484203,0.0055689429046025,3.7313282601693,3.0439226591049,1.2138621513616,-0.0050717180038794,0.005494611042819,0.0024787320866648,6.1620252109633,6.3603758200508,2.3618525960039,-0.0044186080986675,0.003390150681076,0.0015902960829086,14.570165037963,-12.374410069881,-5.6257604606645,0.0026538965130045,0.0024806325810171,0.001048914142113,16.945501738802,-22.8918171352,-9.7916319671818,0.0025746789416879,0.0016752255248491,0.00062158023921981,-9.7169736525689,-28.04289284701,-5.8236363644398,0.0030398535767971,-0.0011179877165407,-0.0012647810198526,-0.90907352182763,0.36832137800956,0.1600726833501,-0.0068001960458386,-0.014476977528497,-0.0063204672557755,-0.0068308670765434,-0.0030046669774016,-0.0010839986257673,5.836800135992e-06,-6.3679017046902e-06,-2.8780933313339e-06,-nan,-nan,-nan,-nan,-nan,-nan,-0.90879501048622,0.3707838221617,0.16097361212417,-0.0073561569136054,-0.014451028060714,-0.0062653719519614
2451600,-0.24475369094952,0.19335469914112,0.12848010368045,-0.025334104179024,-0.017761098400046,-0.0068586750071732,0.00061532969259137,-0.66577510587535,-0.29972648164321,0.020096344268922,0.00057553151854749,-0.001012547279879,-9.0593012697668,-7.199634625085,-2.0110741696054,-0.16143898566716,-0.14734926474995,-0.043677790774341,1.1997352102147,0.71822230554446,0.29709574215916,-0.0070586802029614,0.011692762608261,0.0055541380171833,3.7287912776733,3.0466690485716,1.2151011520946,-0.005076211434455,0.0054909463026602,0.0024772706087003,6.1598156101437,6.3620705888262,2.3626476302425,-0.0044197951162729,0.0033889243589966,0.0015898408432946,14.571491918045,-12.373169695707,-5.625235977277,0.0026536238118437,0.0024808641114673,0.0010490194060779,16.9467890553,-22.8909794914,-9.7913211637867,0.0025745870497853,0.0016753496741466,0.00062163334123163,-9.7154537127735,-28.043451803325,-5.8242687471535,0.0030399056031542,-0.0011178375430405,-0.0012647498345037,-0.91243791883844,0.36108394220151,0.15691192047927,-0.0066584383462464,-0.014472487428395,-0.0063223756306538,-0.0068279476528995,-0.0030078500469545,-0.0010854373215315,5.8408943435555e-06,-6.3643779371025e-06,-2.8766904888673e-06,-nan,-nan,-nan,-nan,-nan,-nan,-0.91243863019877,0.36354414020046,0.15783478355294,-0.0072182371834912,-0.014507512471238,-0.0062898611231679
2451600.5,-0.25718344978648,0.18428460442431,0.12492490758005,-0.024380398179088,-0.018510581930444,-0.0073579331032629,0.010662463799691,-0.66542354639092,-0.30020398964535,0.020091547713516,0.00083067582433227,-0.00089745770813484,-9.1400205567679,-7.2733090937563,-2.0329130192583,-0.16143816499023,-0.14734861190349,-0.043677608368464,1.1961908512659,0.72405967687753,0.29986908460112,-0.0071187146885973,0.01165668108628,0.0055392115467298,3.7262520492805,3.0494136048861,1.2163394217335,-0.0050807015907434,0.0054872784340745,0.0024758077099606,6.1576054159105,6.3637647443484,2.3634424368191,-0.004420981752874,0.0033876976684686,0.0015893854352156,14.572818661771,-12.371929205774,-5.6247114412602,0.0026533510879325,0.0024810956168708,0.0010491246593953,16.94807632585,-22.890141785526,-9.7910103338409,0.0025744951507696,0.0016754738190662,0.00062168644162875,-9.7139337469672,-28.044010684553,-5.8249011142738,0.0030399576205975,-0.0011176873688,-0.0012647186462378,-0.91573302427642,0.35384912233312,0.15375050022575,-0.0065230610456537,-0.014466608339606,-0.006323129896705,-0.0068250261822373,-0.0030110313567607,-0.0010868753170217,5.8449883257918e-06,-6.3608626992042e-06,-2.8752922383224e-06,-nan,-nan,-nan,-nan,-nan,-nan,-0.91601316384986,0.35627649730841,0.15468383234301,-0.0070798145373146,-0.014562871181645,-0.0063138622456001
2451601,-0.26912988142894,0.17485279734017,0.12112637077301,-0.023401444492274,-0.019207996442829,-0.0078319964600204,0.020706233153931,-0.66494446467009,-0.30062391415351,0.020082885705611,0.0010856124192434,-0.00078221695159663,-9.2207394373721,-7.3469832389305,-2.0547517784981,-0.16143736000403,-0.1473479707094,-0.043677429108186,1.192616536531,0.72987894512951,0.30263493356183,-0.0071785031457344,0.011620350557382,0.005524164212178,3.7237105766288,3.0521563264848,1.217576959568,-0.005085188469993,0.0054836074398688,0.0024743433915821,6.1553946284543,6.3654582864333,2.3642370156496,-0.0044221680083165,0.0033864706096047,0.0015889298587112,14.574145269129,-12.370688600094,-5.6241868526193,0.0026530783412737,0.002481327097226,0.0010492299020644,16.949363550449,-22.889304017582,-9.7906994773453,0.0025744032446411,0.0016755979596073,0.00062173954041103,-9.7124137551544,-28.044569490694,-5.8255334657992,0.003040009629127,-0.00111753719382,-0.0012646874550551,-0.91896207374645,0.34661746737415,0.15058894846298,-0.0063942422131915,-0.014459929560039,-0.0063229377966168,-0.0068221026644969,-0.0030142109110538,-0.0010883126145364,5.8490827685109e-06,-6.3573558595767e-06,-2.8738985861078e-06,-nan,-nan,-nan,-nan,-nan,-nan,-0.919518362788,0.34898145723082,0.1515210029069,-0.0069409002055972,-0.014617100627641,-0.0063373737739508
2451601.5,-0.28058132107249,0.16508521980841,0.11709714063702,-0.022401049155617,-0.019853750633702,-0.0082806886484963,0.03074470576024,-0.66433797662958,-0.30098618504776,0.020070361287816,0.0013402930710954,-0.00066684690181976,-9.3014579193129,-7.4206570663564,-2.0765904488774,-0.16143657026406,-0.14734734085973,-0.043677252913523,1.1890123893252,0.7356799862074,0.30539322878937,-0.0072380443732251,0.011583772663885,0.005508996734339,3.7211668613572,3.0548972118055,1.2188137648886,-0.0050896720694556,0.0054799333228526,0.0024728776547023,6.1531832479657,6.3671512148967,2.3650313666498,-0.0044233538824457,0.0033852431825176,0.0015884741138208,14.575471740109,-12.369447878681,-5.6236622113599,0.0026528055718697,0.0024815585525315,0.0010493351340846,16.950650729094,-22.888466187568,-9.7903885943007,0.0025743113313999,0.0016757220957698,0.00062179263757833,-9.7108937373396,-28.045128221747,-5.8261658017283,0.0030400616287427,-0.0011173870181011,-0.0012646562609559,-0.92212838564389,0.33938922015329,0.14742768232968,-0.0062721330039286,-0.014453087648193,-0.0063220271705376,-0.0068191770992827,-0.0030173887139916,-0.0010897492163713,5.8531783272711e-06,-6.3538572460878e-06,-2.8725095138229e-06,-nan,-nan,-nan,-nan,-nan,-nan,-0.92295398398339,0.3416595854703,0.14834654041901,-0.0068015054443918,-0.014670197344084,-0.0063603942059014
2451602,-0.29152796057704,0.15500755427583,0.11284991851122,-0.021382830624408,-0.020448468949172,-0.0087039679397027,0.040775951321576,-0.66360422228206,-0.3012907431561,0.02005397820938,0.0015946696296226,-0.00055136945822613,-9.3821760101057,-7.4943305816314,-2.0984290319096,-0.16143579534247,-0.14734672205725,-0.04367707970715,1.1853785335605,0.74146267684011,0.30814391039269,-0.0072973371850496,0.011546949051172,0.0054937098358394,3.7186209051064,3.0576362592876,1.2200498369865,-0.0050941523863864,0.0054762560858372,0.0024714105004596,6.1509712746354,6.3688435295544,2.3658254897354,-0.0044245393751073,0.0033840153873202,0.001588018200584,14.576798074697,-12.368207041546,-5.623137517487,0.0026525327797233,0.0024817899827859,0.0010494403554552,16.95193786178,-22.887628295487,-9.790077684708,0.0025742194110464,0.0016758462275533,0.00062184573313052,-9.7093736935271,-28.045686877712,-5.8267981220597,0.0030401136194448,-0.0011172368416441,-0.0012646250639403,-0.92523534448719,0.33216429194909,0.14426699925049,-0.0061568442163018,-0.014446773181061,-0.0063206495929724,-0.0068162494858797,-0.0030205647696365,-0.0010911851248069,5.8572756248424e-06,-6.3503666506907e-06,-2.8711249805573e-06,-nan,-nan,-nan,-nan,-nan,-nan,-0.92631979004042,0.33431144923725,0.14516069079417,-0.0066616415341581,-0.014722157965045,-0.0063829220821496
2451602.5,-0.30196175178768,0.14464512289298,0.10839739581323,-0.020350208920247,-0.020992963540632,-0.0091019134499048,0.050798041591832,-0.66274336569318,-0.3015375402574,0.020033740924501,0.0018486940346283,-0.00043580652433065,-9.4628937170563,-7.5680037902069,-2.1202675290701,-0.16143503482717,-0.14734611401497,-0.043676909414296,1.1817150937381,0.74722689458001,0.31088691884246,-0.0073563804102912,0.011509881367568,0.0054783042410619,3.7160727095183,3.0603734673718,1.2212851751531,-0.0050986294180439,0.0054725757316363,0.0024699419299934,6.1487587086542,6.3705352302226,2.3666193848223,-0.0044257244861467,0.0033827872241253,0.0015875621190403,14.578124272885,-12.366966088702,-5.6226127710062,0.0026522599648368,0.0024820213879876,0.0010495455661756,16.953224948504,-22.886790341341,-9.7897667485679,0.0025741274835807,0.0016759703549574,0.00062189882706744,-9.7078536237216,-28.046245458588,-5.8274304267918,0.0030401656012331,-0.0011170866644498,-0.0012645938640086,-0.92828637663242,0.32494223431792,0.14110706429684,-0.0060484292833779,-0.014441734882839,-0.006319083311647,-0.0068133198232699,-0.0030237390819389,-0.0010926203420983,5.8613752494067e-06,-6.3468838340994e-06,-2.8697449251995e-06,-nan,-nan,-nan,-nan,-nan,-nan,-0.92961554920955,0.32693761740021,0.14196370066607,-0.0065213197786393,-0.014772979223863,-0.0064049559864314
2451603,-0.31187630544273,0.13402280043871,0.10375219704223,-0.019306398753615,-0.021488207377658,-0.009474711491849,0.060809050727867,-0.66175559493445,-0.30172653908254,0.020009654590539,0.0021023183240965,-0.00032018000397912,-9.5436110472677,-7.6416766973934,-2.1421059417974,-0.1614342883212,-0.1473455164557,-0.043676741962643,1.1780221949408,0.75297251780431,0.31362219497201,-0.0074151728931099,0.011472571264206,0.0054627806760869,3.7135222762364,3.0631088345002,1.2225197786806,-0.0051031031616897,0.0054688922630657,0.0024684719444441,6.1465455502129,6.3722263167173,2.3674130518264,-0.0044269092154096,0.003381558693046,0.0015871058692295,14.579450334659,-12.365725020162,-5.6220879719226,0.002651987127213,0.0024822527681352,0.0010496507662449,16.954511989262,-22.885952325132,-9.7894557858812,0.0025740355490031,0.0016760944779818,0.00062195191938895,-9.7063335279274,-28.046803964376,-5.8280627159232,0.0030402175741078,-0.0011169364865189,-0.0012645626611611,-0.9312849166402,0.31772220973407,0.13794789633926,-0.0059468639605406,-0.014438780059764,-0.0063176350660179,-0.0068103881101502,-0.0030269116547229,-0.0010940548704653,5.865477753416e-06,-6.3434085302718e-06,-2.8683692687124e-06,-nan,-nan,-nan,-nan,-nan,-nan,-0.93284103539872,0.31953866043624,0.13875581736582,-0.0063805515037421,-0.014822657953183,-0.0064264945455393
2451603.5,-0.3212667875382,0.12316494033167,0.098926829508696,-0.018254406147918,-0.021935308831657,-0.0098226423484546,0.07080705564062,-0.66064112203218,-0.30185771331362,0.01998172506613,0.0023554946422622,-0.00020451179759786,-9.6243280076485,-7.7153493083651,-2.1639442714946,-0.16143355544201,-0.14734492911166,-0.043676577282224,1.1742999628256,0.75869942571649,0.3163496799781,-0.0074737134927154,0.011435020394906,0.0054471398686334,3.7109696069051,3.0658423591163,1.2237536468618,-0.0051075736145888,0.005465205682943,0.0024670005449532,6.1443317995025,6.3739167888544,2.3682064906635,-0.0044280935627416,0.0033803297941953,0.0015866494511912,14.580776260008,-12.364483835938,-5.6215631202417,0.0026517142668544,0.0024824841232273,0.0010497559556627,16.955798984051,-22.885114246863,-9.7891447966488,0.0025739436073138,0.0016762185966263,0.00062200501009492,-9.704813406149,-28.047362395075,-5.8286949894525,0.0030402695380689,-0.0011167863078521,-0.0012645314553979,-0.93423436277925,0.31050296317802,0.13478935367146,-0.0058520233214216,-0.014438770174324,-0.0063166402961033,-0.0068074543449504,-0.0030300824916734,-0.0010954887120844,5.8695836530338e-06,-6.3399404506489e-06,-2.8669979163379e-06,-nan,-nan,-nan,-nan,-nan,-nan,-0.93599602818413,0.31211515038122,0.13553728890031,-0.0062393480564191,-0.014871191084985,-0.0064475364293341
2451604,-0.33012981478053,0.11209531293399,0.093933639535583,-0.017197028089589,-0.022335487954287,-0.010146067637947,0.080790136345255,-0.65940018291232,-0.30193104758132,0.019949958909196,0.0026081752476415,-8.8823798455225e-05,-9.7050446049193,-7.7890216281645,-2.1857825195302,-0.16143283582082,-0.1473443517241,-0.043676415305328,1.1705485236163,0.76440749834755,0.31906931542174,-0.0075320010833384,0.011397230416049,0.0054313825480011,3.7084147031707,3.068574039665,1.2249867789901,-0.0051120407740097,0.0054615159940884,0.0024655277326631,6.1421174567139,6.3756066464502,2.3689997012495,-0.0044292775279882,0.0033791005276863,0.001586192864965,14.582102048922,-12.363242536043,-5.6210382159687,0.0026514413837637,0.0024827154532624,0.0010498611344281,16.957085932868,-22.884276106536,-9.7888337808714,0.002573851658513,0.0016763427108904,0.00062205809918521,-9.7032932583908,-28.047920750684,-5.8293272473781,0.0030403214931164,-0.0011166361284501,-0.0012645002467193,-0.93713802056711,0.3032827973982,0.13163112004212,-0.0057636571325354,-0.014442610390923,-0.0063164612143753,-0.0068045185258512,-0.0030332515963266,-0.0010969218690811,5.8736934280785e-06,-6.3364792881123e-06,-2.8656307597032e-06,-nan,-nan,-nan,-nan,-nan,-nan,-0.93908031282047,0.30466766078023,0.13230836393077,-0.0060977208035531,-0.014918575650602,-0.0064680803507524
2451604.5,-0.33846335052395,0.10083705526028,0.088784774802105,-0.01613685474135,-0.022690054595747,-0.010445418395945,0.090756376310286,-0.65803303734132,-0.30194653746037,0.019914363374866,0.0028603125210216,2.6862111064426e-05,-9.7857608456196,-7.8626936617069,-2.2076206872396,-0.161432129102,-0.14734378404288,-0.043676255966415,1.1667680040957,0.77009661655734,0.321781043229,-0.0075900345542,0.011359202986452,0.0054155094450125,3.7058575666805,3.0713038745927,1.2262191743592,-0.0051165046372239,0.0054578231993239,0.0024640535087171,6.1399025220382,6.3772958893208,2.3697926835004,-0.0044304611109951,0.0033778708936322,0.0015857361105906,14.583427701388,-12.362001120489,-5.6205132591091,0.0026511684779433,0.002482946758239,0.0010499663025405,16.958372835709,-22.883437904153,-9.7885227385498,0.002573759702601,0.0016764668207738,0.00062211118665967,-9.7017730846574,-28.048479031203,-5.8299594896987,0.0030403734392503,-0.0011164859483136,-0.0012644690351256,-0.93999903391684,0.29605955512334,0.12847269229291,-0.0056813652177884,-0.014451232083788,-0.0063174822289622,-0.0068015806508023,-0.0030364189720609,-0.0010983543435235,5.8778075223921e-06,-6.3330247206361e-06,-2.8642676788089e-06,-nan,-nan,-nan,-nan,-nan,-nan,-0.94209368025064,0.29719676663782,0.12906929175117,-0.0059556811308454,-0.014964808780728,-0.0064881250658088
2451605,-0.34626660236323,0.089412631150099,0.083492152448363,-0.015076273779653,-0.02300038844041,-0.010721183961413,0.10070386280564,-0.65653996886304,-0.30190418946323,0.019874946413293,0.0031118589734075,0.00014252406317418,-9.8664767361144,-7.9363654137847,-2.2294587759257,-0.1614314349425,-0.14734322582612,-0.043676099202029,1.1629585315982,0.77576666203567,0.32448480569171,-0.0076478128094811,0.011320939767245,0.0053995212919553,3.7032981990833,3.0740318623472,1.2274508322637,-0.0051209652015063,0.0054541273014737,0.0024625778742596,6.1376869956666,6.3789845172826,2.3705854373321,-0.0044316443116079,0.0033766408921462,0.0015852791881077,14.584753217396,-12.360759589289,-5.619988249668,0.0026508955493959,0.0024831780381556,0.0010500714599993,16.95965969257,-22.882599639716,-9.788211669685,0.0025736677395779,0.0016765909262762,0.00062216427251816,-9.7002528849531,-28.049037236632,-5.8305917164128,0.0030404253764708,-0.0011163357674434,-0.001264437820617,-0.942820304405,0.28883061192395,0.12531337103733,-0.0056045749853901,-0.014465567671213,-0.0063201023010334,-0.0067986407175406,-0.0030395846220909,-0.0010997861374176,5.8819263445627e-06,-6.3295764146208e-06,-2.8629085438828e-06,-nan,-nan,-nan,-nan,-nan,-nan,-0.94503592711485,0.28970304436836,0.12582032226672,-0.0058132404417063,-0.015009887705405,-0.0065076693735931
2451605.5,-0.3535399223406,0.077843800937961,0.07806743252428,-0.014017476449107,-0.023267920980867,-0.010973901719965,0.11063068724961,-0.65492128473159,-0.30180402103182,0.019831716667384,0.0033627672539285,0.00025814020838505,-9.9471922826001,-8.0100368890714,-2.2512967868605,-0.16143075301128,-0.14734267683991,-0.043675944950714,1.1591202340024,0.78141751730347,0.32718054546819,-0.0077053347682892,0.011282442421748,0.0053834188225254,3.7007366020292,3.0767580013775,1.2286817519986,-0.0051254224641352,0.0054504283033641,0.002461100830436,6.1354708777903,6.3806725301517,2.3713779626605,-0.0044328271296722,0.0033754105233416,0.0015848220975562,14.586078596934,-12.359517942455,-5.6194631876508,0.0026506225981241,0.0024834092930109,0.0010501766068037,16.960946503447,-22.881761313228,-9.7879005742776,0.002573575769444,0.0016767150273973,0.00062221735676054,-9.6987326592824,-28.04959536697,-5.8312239275188,0.0030404773047777,-0.0011161855858403,-0.0012644066031936,-0.94560440038943,0.28159288359456,0.1221522559792,-0.0055325237727843,-0.014486517761644,-0.0063247240136217,-0.0067956987236072,-0.0030427485494621,-0.0011012172527022,5.8860502689312e-06,-6.326134027905e-06,-2.8615532170917e-06,-nan,-nan,-nan,-nan,-nan,-nan,-0.94790685575923,0.28218707174637,0.12256170597232,-0.0056704101561493,-0.015053809754014,-0.0065267121162631
2451606,-0.36028471053119,0.066151599655892,0.072521996346757,-0.012962464963587,-0.023494119405873,-0.011204147729827,0.12053494555463,-0.65317731584038,-0.30164606052744,0.019784683470428,0.0036129901576998,0.00037368871919323,-10.02790749111,-8.0837080921253,-2.2731347212854,-0.16143008298882,-0.14734213685795,-0.043675793152941,1.1552532397238,0.78704906571386,0.32986820558398,-0.0077625993646249,0.011243712615347,0.0053672027717701,3.6981727771699,3.0794822901343,1.2299119328595,-0.005129876422392,0.0054467262078236,0.0024596223783926,6.1332541686007,6.3823599277447,2.3721702594017,-0.0044340095650337,0.003374179787332,0.0015843648389758,14.58740383999,-12.35827618,-5.618938073063,0.0026503496241305,0.0024836405228033,0.0010502817429531,16.962233268338,-22.88092292469,-9.7875894523285,0.0025734837921996,0.0016768391241367,0.00062227043938666,-9.6972124076498,-28.050153422218,-5.8318561230155,0.0030405292241711,-0.0011160354035048,-0.0012643753828558,-0.94835345911324,0.27434285172931,0.11898824751027,-0.0054642489407874,-0.014514911456853,-0.0063317394302145,-0.0067927546663643,-0.0030459107570474,-0.0011026476912454,5.8901796368232e-06,-6.3226972124597e-06,-2.8602015541069e-06,-nan,-nan,-nan,-nan,-nan,-nan,-0.95070627424383,0.27464942785686,0.119293693931,-0.0055272017096887,-0.015096572355244,-0.0065452521790314
2451606.5,-0.36650332259592,0.054356322825533,0.066866929322299,-0.011913060923211,-0.023680472342059,-0.011412528232663,0.13041473847188,-0.65130841664713,-0.30143034721891,0.019733856843637,0.0038624806336431,0.00048914779375381,-10.108622367522,-8.1573790273935,-2.2949725804127,-0.16142942456661,-0.14734160566124,-0.04367564375103,1.1513576777069,0.79266119145315,0.33254772943243,-0.0078196055473467,0.011204752015379,0.0053508738760316,3.695606726158,3.0822047270696,1.2311413741425,-0.0051343270735617,0.0054430210176828,0.0024581425192768,6.1310368682891,6.3840467098779,2.3729623274715,-0.0044351916175381,0.0033729486842306,0.0015839074124063,14.588728946554,-12.357034301937,-5.6184129059097,0.0026500766274175,0.0024838717275314,0.0010503868684468,16.963519987238,-22.880084474104,-9.7872783038385,0.0025733918078448,0.0016769632164942,0.0006223235203964,-9.6956921300597,-28.050711402374,-5.8324883029012,0.0030405811346511,-0.0011158852204379,-0.0012643441596038,-0.95106908639697,0.26707661048918,0.11582005609199,-0.0053985885786074,-0.014551461683634,-0.0063415132133737,-0.0067898085430114,-0.0030490712475446,-0.001104077454842,5.8943147579483e-06,-6.3192656167741e-06,-2.858853405522e-06,-nan,-nan,-nan,-nan,-nan,-nan,-0.95343399635008,0.26709069304565,0.11601653775245,-0.0053836265522403,-0.015138173037049,-0.0065632884901489
2451607,-0.37219898173544,0.042477518933561,0.061113007796088,-0.010870914456606,-0.023828477362547,-0.011599672032976,0.14026817193457,-0.64931496509502,-0.30115693126879,0.019679247493587,0.0041111917922617,0.00060449565954074,-10.189336917561,-8.2310496992153,-2.3168103654264,-0.16142877744668,-0.14734108303781,-0.043675496689081,1.1474336774182,0.79825377954177,0.33521906077541,-0.0078763522801344,0.011165562291005,0.0053344328728909,3.6930384506479,3.0849253106367,1.2323700751444,-0.0051387744149324,0.0054393127357742,0.002456661254237,6.128818977047,6.3857328763678,2.3737541667861,-0.004436373287031,0.0033717172141511,0.0015834498178875,14.590053916614,-12.355792308277,-5.6178876861963,0.002649803607988,0.0024841029071937,0.0010504919832841,16.964806660145,-22.879245961474,-9.7869671288084,0.0025732998163799,0.0016770873044693,0.0006223765997896,-9.6941718265166,-28.051269307438,-5.8331204671746,0.0030406330362177,-0.0011157350366401,-0.0012643129334378,-0.95375225984078,0.25978993635754,0.11264622058291,-0.0053341951578121,-0.014596718475795,-0.0063543639118296,-0.0067868603506007,-0.0030522300234754,-0.0011055065452112,5.8984559119208e-06,-6.3158388879488e-06,-2.8575086181274e-06,-nan,-nan,-nan,-nan,-nan,-nan,-0.95608984158777,0.2595114488698,0.11273048957147,-0.005239696147027,-0.015178609426602,-0.0065808200208818
2451607.5,-0.37737569534352,0.030533987732836,0.055270689500313,-0.0098375138373321,-0.023939630156656,-0.011766223715635,0.15009335740001,-0.64719736252996,-0.30082587371779,0.019620866809577,0.0043590769133729,0.00071971057699266,-10.270051146805,-8.3047201118259,-2.3386480774827,-0.16142814134114,-0.14734056878243,-0.043675351912907,1.1434813688388,0.80382671583517,0.33788214374385,-0.0079328385414522,0.011126145113098,0.0053178805011127,3.6904679522952,3.0876440392905,1.2335980351626,-0.0051432184437956,0.0054356013649326,0.0024551785844223,6.1266004950659,6.3874184270309,2.3745457772614,-0.0044375545733582,0.003370485377207,0.0015829920554594,14.591378750158,-12.354550199034,-5.6173624139282,0.0026495305658443,0.0024843340617887,0.0010505970874644,16.966093287053,-22.878407386801,-9.786655927239,0.0025732078178051,0.0016772113880617,0.00062242967756613,-9.692651497025,-28.05182713741,-5.8337526158342,0.0030406849288709,-0.0011155848521123,-0.001264281704358,-0.95640324239423,0.25247838098948,0.10946513611229,-0.0052695634594687,-0.014651024004165,-0.0063705447371347,-0.006783910086052,-0.003055387087185,-0.0011069349639944,5.9026033498597e-06,-6.3124166735127e-06,-2.8561670360451e-06,-nan,-nan,-nan,-nan,-nan,-nan,-0.95867363520139,0.25191227804799,0.10943580202648,-0.0050954219694872,-0.015217879250234,-0.0065978457854856
